"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","depth_m","datetime","label","leg"
1.118,3503.57,3406.98,3833.13,3709.83,25.05,"2026-06-02T12:02:36.957Z",1.118,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
1.372,3499.85,3405.26,3829.37,3692.02,24.748,"2026-06-02T12:02:36.957Z",1.372,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
1.626,3494.67,3395.41,3830.03,3692.45,24.613,"2026-06-02T12:02:36.957Z",1.626,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
1.88,3488.97,3385.06,3830.49,3690.38,24.42,"2026-06-02T12:02:36.957Z",1.88,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
2.135,3488.38,3389.84,3829.17,3683.57,24.427,"2026-06-02T12:02:36.957Z",2.135,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
2.389,3488.65,3397.15,3829.67,3686.98,24.691,"2026-06-02T12:02:36.957Z",2.389,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
2.643,3486.25,3394.05,3832.16,3697.01,24.86,"2026-06-02T12:02:36.957Z",2.643,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
2.897,3482.1,3386.77,3833.43,3699.5,24.804,"2026-06-02T12:02:36.957Z",2.897,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
3.151,3479.59,3383.63,3832.99,3695.89,24.706,"2026-06-02T12:02:36.957Z",3.151,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
3.406,3478.89,3388.63,3832.69,3694.79,24.84,"2026-06-02T12:02:36.957Z",3.406,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
3.66,3481.62,3404.74,3834.49,3702.06,25.342,"2026-06-02T12:02:36.957Z",3.66,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
3.914,3480.32,3406.75,3838.52,3717.05,25.708,"2026-06-02T12:02:36.957Z",3.914,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
4.168,3472.21,3377.99,3841.1,3724.09,25.253,"2026-06-02T12:02:36.957Z",4.168,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
4.422,3464.51,3351.13,3837.62,3704.69,24.326,"2026-06-02T12:02:36.957Z",4.422,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
4.677,3462.72,3346.16,3831.21,3676.34,23.687,"2026-06-02T12:02:36.957Z",4.677,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
4.931,3465.5,3357.28,3828.81,3667.63,23.757,"2026-06-02T12:02:36.957Z",4.931,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
5.185,3469.76,3376.63,3831.62,3678.43,24.373,"2026-06-02T12:02:36.957Z",5.185,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
5.439,3469.44,3381.48,3836.89,3697.61,24.865,"2026-06-02T12:02:36.957Z",5.439,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
5.693,3463.06,3363.95,3840.18,3708.19,24.74,"2026-06-02T12:02:36.957Z",5.693,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
5.948,3456.77,3345.83,3838.41,3697.74,24.195,"2026-06-02T12:02:36.957Z",5.948,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
6.202,3453.86,3338.29,3834.4,3680.37,23.73,"2026-06-02T12:02:36.957Z",6.202,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
6.456,3452.56,3336.87,3832.52,3672.55,23.576,"2026-06-02T12:02:36.957Z",6.456,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
6.71,3450.42,3340.5,3834.2,3673.8,23.723,"2026-06-02T12:02:36.957Z",6.71,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
6.964,3428.9,3342.62,3838.8,3681.24,24.429,"2026-06-02T12:02:36.957Z",6.964,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
7.219,3354.95,3290.71,3833.75,3687.23,25.266,"2026-06-02T12:02:36.957Z",7.219,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
7.473,3276.79,3199.93,3796.93,3661.33,25.1,"2026-06-02T12:02:36.957Z",7.473,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
7.727,3241.29,3130.9,3733.56,3590.86,23.859,"2026-06-02T12:02:36.957Z",7.727,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
7.981,3231.77,3089.62,3683.8,3519.06,22.303,"2026-06-02T12:02:36.957Z",7.981,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
8.235,3222.92,3063.17,3661.91,3473.2,21.131,"2026-06-02T12:02:36.957Z",8.235,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
8.49,3212.71,3047.42,3653.75,3446.76,20.469,"2026-06-02T12:02:36.957Z",8.49,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
8.744,3206.71,3043.16,3652.01,3436.04,20.275,"2026-06-02T12:02:36.957Z",8.744,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
8.998,3204.23,3044,3653.47,3436.59,20.347,"2026-06-02T12:02:36.957Z",8.998,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
9.252,3202.36,3037.94,3654.22,3439.41,20.276,"2026-06-02T12:02:36.957Z",9.252,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
9.506,3198.66,3018.16,3653.18,3434.86,19.705,"2026-06-02T12:02:36.957Z",9.506,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
9.761,3191.44,2987.16,3650.34,3416.36,18.582,"2026-06-02T12:02:36.957Z",9.761,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
10.015,3182.6,2952.4,3644.52,3384.83,17.125,"2026-06-02T12:02:36.957Z",10.015,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
10.269,3176.12,2920.96,3636.03,3347.33,15.607,"2026-06-02T12:02:36.957Z",10.269,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
10.523,3171.51,2894.73,3628.04,3311.5,14.22,"2026-06-02T12:02:36.957Z",10.523,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
10.777,3165.58,2872.17,3622.31,3281.07,13.061,"2026-06-02T12:02:36.957Z",10.777,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
11.032,3159.88,2853.21,3617.01,3255.51,12.115,"2026-06-02T12:02:36.957Z",11.032,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
11.286,3156.94,2838.92,3611.16,3233.93,11.347,"2026-06-02T12:02:36.957Z",11.286,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
11.54,3154.95,2827.49,3606.72,3217.05,10.727,"2026-06-02T12:02:36.957Z",11.54,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
11.794,3152.09,2817.54,3604.23,3204.26,10.235,"2026-06-02T12:02:36.957Z",11.794,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
12.048,3150.16,2810.15,3601.94,3193.77,9.848,"2026-06-02T12:02:36.957Z",12.048,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
12.303,3150.41,2806.09,3600.13,3185.78,9.555,"2026-06-02T12:02:36.957Z",12.303,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
12.557,3150.02,2802.98,3600.25,3181.09,9.349,"2026-06-02T12:02:36.957Z",12.557,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
12.811,3147.92,2799.5,3601.01,3178.19,9.208,"2026-06-02T12:02:36.957Z",12.811,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
13.065,3147.15,2797.97,3600.49,3175.26,9.12,"2026-06-02T12:02:36.957Z",13.065,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
13.319,3148.37,2798.4,3600.04,3173.63,9.068,"2026-06-02T12:02:36.957Z",13.319,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
13.574,3148.07,2798.36,3601.35,3174.43,9.066,"2026-06-02T12:02:36.957Z",13.574,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
13.828,3147,2798.21,3602.53,3175.69,9.095,"2026-06-02T12:02:36.957Z",13.828,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
14.082,3147.76,2799.83,3602.05,3176.2,9.147,"2026-06-02T12:02:36.957Z",14.082,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
14.336,3149.25,2802.11,3601.85,3177.49,9.213,"2026-06-02T12:02:36.957Z",14.336,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
14.59,3148.37,2802.83,3603,3179.94,9.295,"2026-06-02T12:02:36.957Z",14.59,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
14.845,3145.88,2802.43,3603.58,3181.76,9.382,"2026-06-02T12:02:36.957Z",14.845,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
15.099,3145.1,2803.33,3602.77,3182.57,9.47,"2026-06-02T12:02:36.957Z",15.099,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
15.353,3145.87,2805.33,3602.5,3184.11,9.554,"2026-06-02T12:02:36.957Z",15.353,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
15.607,3145.39,2806.2,3603.31,3186.64,9.64,"2026-06-02T12:02:36.957Z",15.607,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
15.861,3144.66,2807.27,3603.62,3188.77,9.739,"2026-06-02T12:02:36.957Z",15.861,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
16.116,3146.59,2810.35,3603.48,3190.73,9.833,"2026-06-02T12:02:36.957Z",16.116,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
16.37,3149.02,2813.53,3604.88,3193.88,9.912,"2026-06-02T12:02:36.957Z",16.37,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
16.624,3149.11,2814.97,3607.49,3197.71,9.992,"2026-06-02T12:02:36.957Z",16.624,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
16.878,3148.69,2815.95,3609.17,3200.61,10.069,"2026-06-02T12:02:36.957Z",16.878,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
17.132,3149.13,2817.77,3610.01,3202.87,10.15,"2026-06-02T12:02:36.957Z",17.132,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
17.387,3148.46,2818.91,3611.18,3205.55,10.244,"2026-06-02T12:02:36.957Z",17.387,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
17.641,3146.51,2818.33,3612.04,3207.86,10.319,"2026-06-02T12:02:36.957Z",17.641,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
17.895,3145.62,2817.84,3611.8,3208.83,10.359,"2026-06-02T12:02:36.957Z",17.895,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
18.149,3146.1,2818.21,3611.67,3209.3,10.372,"2026-06-02T12:02:36.957Z",18.149,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
18.403,3145.57,2817.84,3612.37,3210.1,10.379,"2026-06-02T12:02:36.957Z",18.403,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
18.658,3144.43,2816.85,3612.49,3210.32,10.384,"2026-06-02T12:02:36.957Z",18.658,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
18.912,3145.33,2817.35,3611.62,3209.95,10.385,"2026-06-02T12:02:36.957Z",18.912,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
19.166,3147.08,2818.67,3611.89,3210.84,10.395,"2026-06-02T12:02:36.957Z",19.166,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
19.42,3146.52,2818.82,3613.69,3212.8,10.423,"2026-06-02T12:02:36.957Z",19.42,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
19.674,3145.33,2818.43,3614.41,3213.58,10.447,"2026-06-02T12:02:36.957Z",19.674,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
19.929,3146.52,2819.41,3613.68,3213.23,10.452,"2026-06-02T12:02:36.957Z",19.929,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
20.183,3148.3,2820.85,3614.12,3213.98,10.457,"2026-06-02T12:02:36.957Z",20.183,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
20.437,3147.82,2820.89,3615.89,3215.9,10.479,"2026-06-02T12:02:36.957Z",20.437,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
20.691,3147.11,2820.36,3616.72,3216.96,10.491,"2026-06-02T12:02:36.957Z",20.691,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
20.945,3147.9,2820.86,3616.81,3217.25,10.491,"2026-06-02T12:02:36.957Z",20.945,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
21.2,3147.41,2820.86,3618.04,3218.39,10.505,"2026-06-02T12:02:36.957Z",21.2,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
21.454,3144.85,2819.18,3619.45,3219.61,10.522,"2026-06-02T12:02:36.957Z",21.454,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
21.708,3143.82,2818.29,3619.21,3219.51,10.526,"2026-06-02T12:02:36.957Z",21.708,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
21.962,3145.5,2819.67,3618.63,3219.42,10.533,"2026-06-02T12:02:36.957Z",21.962,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
22.216,3146.01,2820.65,3619.66,3220.79,10.56,"2026-06-02T12:02:36.957Z",22.216,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
22.471,3144.37,2819.64,3620.79,3222.26,10.586,"2026-06-02T12:02:36.957Z",22.471,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
22.725,3143.89,2819.15,3620.04,3222.26,10.602,"2026-06-02T12:02:36.957Z",22.725,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
22.979,3144.83,2820.34,3619.25,3222.26,10.63,"2026-06-02T12:02:36.957Z",22.979,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
23.233,3144.76,2821.26,3620.4,3223.79,10.672,"2026-06-02T12:02:36.957Z",23.233,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
23.487,3144.14,2821.43,3621.82,3225.63,10.708,"2026-06-02T12:02:36.957Z",23.487,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
23.742,3144.5,2821.86,3622.05,3226.6,10.731,"2026-06-02T12:02:36.957Z",23.742,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
23.996,3144.52,2821.91,3622.53,3227.64,10.749,"2026-06-02T12:02:36.957Z",23.996,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
24.25,3142.66,2820.67,3623.53,3228.72,10.766,"2026-06-02T12:02:36.957Z",24.25,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
24.504,3141.16,2819.48,3623.5,3228.63,10.769,"2026-06-02T12:02:36.957Z",24.504,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
24.758,3141.61,2819.63,3622.86,3228.23,10.766,"2026-06-02T12:02:36.957Z",24.758,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
25.013,3141.48,2819.42,3623.22,3228.82,10.77,"2026-06-02T12:02:36.957Z",25.013,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
25.267,3139.73,2817.95,3623.77,3229.27,10.772,"2026-06-02T12:02:36.957Z",25.267,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
25.521,3139.63,2817.72,3622.97,3228.39,10.764,"2026-06-02T12:02:36.957Z",25.521,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
25.775,3141.73,2819.28,3622.41,3227.88,10.753,"2026-06-02T12:02:36.957Z",25.775,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
26.029,3141.9,2819.43,3623.99,3229.41,10.757,"2026-06-02T12:02:36.957Z",26.029,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
26.284,3139.47,2817.63,3625.75,3231.3,10.776,"2026-06-02T12:02:36.957Z",26.284,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
26.538,3138.77,2816.89,3625.78,3231.45,10.776,"2026-06-02T12:02:36.957Z",26.538,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
26.792,3140.15,2817.8,3626.11,3231.6,10.763,"2026-06-02T12:02:36.957Z",26.792,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
27.046,3140.04,2817.63,3628.33,3233.37,10.755,"2026-06-02T12:02:36.957Z",27.046,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
27.3,3138.56,2815.99,3629.79,3234.6,10.744,"2026-06-02T12:02:36.957Z",27.3,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
27.555,3139.1,2815.86,3628.84,3233.89,10.729,"2026-06-02T12:02:36.957Z",27.555,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
27.809,3140.85,2817.58,3628.24,3233.7,10.743,"2026-06-02T12:02:36.957Z",27.809,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
28.063,3140.25,2817.65,3629.8,3235.44,10.77,"2026-06-02T12:02:36.957Z",28.063,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
28.317,3138.35,2816.12,3631.23,3236.77,10.776,"2026-06-02T12:02:36.957Z",28.317,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
28.571,3138.35,2815.77,3631.11,3236.55,10.763,"2026-06-02T12:02:36.957Z",28.571,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
28.826,3139.29,2816.39,3631.29,3236.72,10.757,"2026-06-02T12:02:36.957Z",28.826,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
29.08,3139.26,2816.48,3632.73,3238.06,10.762,"2026-06-02T12:02:36.957Z",29.08,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
29.334,3138.45,2815.91,3633.95,3238.93,10.761,"2026-06-02T12:02:36.957Z",29.334,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
29.588,3138.22,2815.49,3634.08,3238.75,10.747,"2026-06-02T12:02:36.957Z",29.588,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
29.842,3137.65,2814.65,3633.82,3238.63,10.74,"2026-06-02T12:02:36.957Z",29.842,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
30.097,3136.03,2813.25,3633.61,3238.67,10.747,"2026-06-02T12:02:36.957Z",30.097,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
30.351,3135.08,2812.4,3633.12,3238.16,10.745,"2026-06-02T12:02:36.957Z",30.351,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
30.605,3135.34,2812.42,3632.77,3237.76,10.737,"2026-06-02T12:02:36.957Z",30.605,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
30.859,3134.17,2811.57,3633.16,3238.2,10.745,"2026-06-02T12:02:36.957Z",30.859,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
31.113,3131.87,2809.71,3633.26,3238.53,10.757,"2026-06-02T12:02:36.957Z",31.113,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
31.367,3131.64,2809.43,3632.26,3238.03,10.765,"2026-06-02T12:02:36.957Z",31.367,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
31.622,3133.14,2810.63,3631.92,3238.07,10.77,"2026-06-02T12:02:36.957Z",31.622,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
31.876,3133.41,2810.88,3633.46,3239.55,10.773,"2026-06-02T12:02:36.957Z",31.876,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
32.13,3132.61,2810.17,3634.87,3240.79,10.772,"2026-06-02T12:02:36.957Z",32.13,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
32.384,3133.04,2810.32,3634.94,3241.02,10.77,"2026-06-02T12:02:36.957Z",32.384,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
32.638,3134,2810.99,3635.68,3241.75,10.766,"2026-06-02T12:02:36.957Z",32.638,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
32.893,3132.72,2809.97,3637.65,3243.18,10.762,"2026-06-02T12:02:36.957Z",32.893,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
33.147,3130.88,2808.28,3638.4,3243.64,10.755,"2026-06-02T12:02:36.957Z",33.147,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
33.401,3131.33,2808.5,3637.46,3243,10.754,"2026-06-02T12:02:36.957Z",33.401,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
33.655,3132.73,2809.63,3637.58,3243.33,10.757,"2026-06-02T12:02:36.957Z",33.655,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
33.909,3132.52,2809.36,3639.25,3244.89,10.756,"2026-06-02T12:02:36.957Z",33.909,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
34.164,3131.75,2808.67,3640.22,3245.74,10.756,"2026-06-02T12:02:36.957Z",34.164,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
34.418,3131.84,2808.8,3640.18,3245.77,10.759,"2026-06-02T12:02:36.957Z",34.418,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
34.672,3131.49,2808.57,3641.02,3246.54,10.762,"2026-06-02T12:02:36.957Z",34.672,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
34.926,3129.47,2807.15,3642.18,3247.44,10.77,"2026-06-02T12:02:36.957Z",34.926,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
35.18,3128.71,2806.4,3641.79,3247.08,10.768,"2026-06-02T12:02:36.957Z",35.18,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
35.435,3130.12,2807.29,3641,3246.67,10.764,"2026-06-02T12:02:36.957Z",35.435,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
35.689,3130.9,2808.08,3641.9,3247.66,10.771,"2026-06-02T12:02:36.957Z",35.689,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
35.943,3130.36,2807.73,3643.3,3248.86,10.774,"2026-06-02T12:02:36.957Z",35.943,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
36.197,3130.37,2807.55,3643.62,3249.17,10.769,"2026-06-02T12:02:36.957Z",36.197,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
36.451,3130.83,2807.65,3644.09,3249.6,10.76,"2026-06-02T12:02:36.957Z",36.451,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
36.706,3129.86,2806.78,3645.39,3250.6,10.756,"2026-06-02T12:02:36.957Z",36.706,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
36.96,3128.2,2805.56,3645.92,3250.94,10.761,"2026-06-02T12:02:36.957Z",36.96,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
37.214,3127.92,2805.46,3645.22,3250.39,10.767,"2026-06-02T12:02:36.957Z",37.214,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
37.468,3128.28,2805.54,3644.77,3250.29,10.768,"2026-06-02T12:02:36.957Z",37.468,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
37.722,3127.34,2804.6,3645.1,3250.75,10.769,"2026-06-02T12:02:36.957Z",37.722,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
37.977,3126.5,2803.68,3645.05,3250.66,10.763,"2026-06-02T12:02:36.957Z",37.977,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
38.231,3127.33,2804.12,3644.85,3250.46,10.753,"2026-06-02T12:02:36.957Z",38.231,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
38.485,3128.14,2804.9,3646.07,3251.69,10.759,"2026-06-02T12:02:36.957Z",38.485,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
38.739,3127.38,2804.23,3648.12,3253.56,10.76,"2026-06-02T12:02:36.957Z",38.739,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
38.993,3126.69,2803.45,3649,3254.07,10.748,"2026-06-02T12:02:36.957Z",38.993,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
39.248,3127.3,2803.83,3648.91,3253.85,10.74,"2026-06-02T12:02:36.957Z",39.248,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
39.502,3126.86,2803.7,3649.21,3254.28,10.751,"2026-06-02T12:02:36.957Z",39.502,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
39.756,3124.94,2802.29,3649.27,3254.35,10.761,"2026-06-02T12:02:36.957Z",39.756,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
40.01,3124.12,2801.58,3648.41,3253.5,10.76,"2026-06-02T12:02:36.957Z",40.01,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
40.264,3124.78,2801.92,3647.96,3253.26,10.756,"2026-06-02T12:02:36.957Z",40.264,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
40.519,3124.38,2801.6,3648.66,3254.2,10.766,"2026-06-02T12:02:36.957Z",40.519,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
40.773,3123.23,2800.6,3649.3,3254.87,10.769,"2026-06-02T12:02:36.957Z",40.773,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
41.027,3123.82,2800.99,3649.41,3254.91,10.763,"2026-06-02T12:02:36.957Z",41.027,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
41.281,3125.06,2801.93,3650.03,3255.68,10.764,"2026-06-02T12:02:36.957Z",41.281,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
41.535,3124.47,2801.3,3651.46,3257.18,10.767,"2026-06-02T12:02:36.957Z",41.535,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
41.79,3123.15,2800.14,3652.33,3257.94,10.767,"2026-06-02T12:02:36.957Z",41.79,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
42.044,3123.04,2800.03,3652.41,3257.89,10.764,"2026-06-02T12:02:36.957Z",42.044,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
42.298,3123.19,2799.95,3653.1,3258.4,10.755,"2026-06-02T12:02:36.957Z",42.298,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
42.552,3121.81,2798.74,3654.28,3259.3,10.751,"2026-06-02T12:02:36.957Z",42.552,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
42.806,3120.38,2797.51,3654.2,3259.27,10.754,"2026-06-02T12:02:36.957Z",42.806,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
43.061,3120.66,2797.63,3653.23,3258.68,10.757,"2026-06-02T12:02:36.957Z",43.061,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
43.315,3121.48,2798.19,3653.53,3259.01,10.754,"2026-06-02T12:02:36.957Z",43.315,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
43.569,3121.32,2797.84,3654.98,3260.16,10.744,"2026-06-02T12:02:36.957Z",43.569,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
43.823,3120.84,2797.64,3655.6,3260.88,10.755,"2026-06-02T12:02:36.957Z",43.823,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
44.077,3120.59,2798.17,3655.66,3261.18,10.784,"2026-06-02T12:02:36.957Z",44.077,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
44.332,3119.8,2797.99,3656.57,3262.01,10.8,"2026-06-02T12:02:36.957Z",44.332,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
44.586,3118.63,2796.54,3657.6,3262.91,10.788,"2026-06-02T12:02:36.957Z",44.586,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
44.84,3118.9,2795.98,3657.46,3262.93,10.768,"2026-06-02T12:02:36.957Z",44.84,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
45.094,3119.82,2796.54,3657.3,3263,10.765,"2026-06-02T12:02:36.957Z",45.094,2026-06-02 12:02:36.957,"2026-06-02 12:02","down"
